Sigma32	yceI	+	b1056	
Sigma32	hslU	+	b3931	[AIPP|W|Automated inference of promoter position],[HIPP|W|Human inference of promoter position],[IDA|W|Inferred from direct assay],[IEP|W|Inferred from expression pattern],[TIM|S|Transcription initiation mapping]
Sigma32	zntR	+	b3292	[AIPP|W|Automated inference of promoter position],[IDA|W|Inferred from direct assay],[IEP|W|Inferred from expression pattern],[TIM|S|Transcription initiation mapping]
Sigma32	yhdN	+	b3293	[AIPP|W|Automated inference of promoter position],[IDA|W|Inferred from direct assay],[IEP|W|Inferred from expression pattern],[TIM|S|Transcription initiation mapping]
Sigma32	yehR	+	b2123	[IDA|W|Inferred from direct assay],[IEP|W|Inferred from expression pattern]
Sigma32	yehW	+	b2128	[IDA|W|Inferred from direct assay],[IEP|W|Inferred from expression pattern]
Sigma32	yehX	+	b2129	[IDA|W|Inferred from direct assay],[IEP|W|Inferred from expression pattern]
Sigma32	yehY	+	b2130	[IDA|W|Inferred from direct assay],[IEP|W|Inferred from expression pattern]
Sigma32	osmF	+	b2131	[IDA|W|Inferred from direct assay],[IEP|W|Inferred from expression pattern]
Sigma32	can	+	b0126	
Sigma32	yciM	+	b1280	
Sigma32	exuR	+	b3094	[AIPP|W|Automated inference of promoter position]
Sigma32	cas2	+	b2754	[AIPP|W|Automated inference of promoter position],[IDA|W|Inferred from direct assay],[IEP|W|Inferred from expression pattern],[TIM|S|Transcription initiation mapping]
Sigma32	ycjF	+	b1322	[AIPP|W|Automated inference of promoter position],[IDA|W|Inferred from direct assay],[IEP|W|Inferred from expression pattern],[TIM|S|Transcription initiation mapping]
Sigma32	mngA	+	b0731	[HIPP|W|Human inference of promoter position],[IC|W|Inferred by curator]
Sigma32	mngB	+	b0732	[HIPP|W|Human inference of promoter position],[IC|W|Inferred by curator]
Sigma32	yccE	+	b1001	[IDA|W|Inferred from direct assay],[IEP|W|Inferred from expression pattern]
Sigma32	waaF	+	b3620	[TIM|S|Transcription initiation mapping]
Sigma32	yhiQ	+	b3497	[AIPP|W|Automated inference of promoter position],[IDA|W|Inferred from direct assay],[IEP|W|Inferred from expression pattern]
Sigma32	pgpC	+	b2560	[AIPP|W|Automated inference of promoter position]
Sigma32	tadA	+	b2559	[AIPP|W|Automated inference of promoter position]
Sigma32	holC	+	b4259	[AIPP|W|Automated inference of promoter position],[IDA|W|Inferred from direct assay],[IEP|W|Inferred from expression pattern],[TIM|S|Transcription initiation mapping]
Sigma32	rfaL	+	b3622	[TIM|S|Transcription initiation mapping]
Sigma32	yjaZ	+	b3989	[HIPP|W|Human inference of promoter position],[TIM|S|Transcription initiation mapping]
Sigma32	prlC	+	b3498	[AIPP|W|Automated inference of promoter position],[IDA|W|Inferred from direct assay],[IEP|W|Inferred from expression pattern]
Sigma32	ftsH	+	b3178	[AIPP|W|Automated inference of promoter position],[HIPP|W|Human inference of promoter position],[IDA|W|Inferred from direct assay],[IEP|W|Inferred from expression pattern],[TIM|S|Transcription initiation mapping]
Sigma32	rlmE	+	b3179	[AIPP|W|Automated inference of promoter position],[HIPP|W|Human inference of promoter position],[IDA|W|Inferred from direct assay],[IEP|W|Inferred from expression pattern],[TIM|S|Transcription initiation mapping]
Sigma32	htgA	+	b0012	[HIPP|W|Human inference of promoter position],[TIM|S|Transcription initiation mapping]
Sigma32	narP	+	b2193	[AIPP|W|Automated inference of promoter position],[IDA|W|Inferred from direct assay],[IEP|W|Inferred from expression pattern],[TIM|S|Transcription initiation mapping]
Sigma32	ibpA	+	b3687	[AIPP|W|Automated inference of promoter position],[HIPP|W|Human inference of promoter position],[IDA|W|Inferred from direct assay],[IEP|W|Inferred from expression pattern],[TIM|S|Transcription initiation mapping]
Sigma32	ibpB	+	b3686	[AIPP|W|Automated inference of promoter position],[HIPP|W|Human inference of promoter position],[IDA|W|Inferred from direct assay],[IEP|W|Inferred from expression pattern],[TIM|S|Transcription initiation mapping]
Sigma32	lipB	+	b0630	
Sigma32	ybeD	+	b0631	
Sigma32	yafD	+	b0209	[AIPP|W|Automated inference of promoter position],[IDA|W|Inferred from direct assay],[IEP|W|Inferred from expression pattern],[TIM|S|Transcription initiation mapping]
Sigma32	hslR	+	b3400	[AIPP|W|Automated inference of promoter position],[IDA|W|Inferred from direct assay],[IEP|W|Inferred from expression pattern],[TIM|S|Transcription initiation mapping]
Sigma32	hslO	+	b3401	[AIPP|W|Automated inference of promoter position],[TIM|S|Transcription initiation mapping]
Sigma32	nfuA	+	b3414	[AIPP|W|Automated inference of promoter position],[TIM|S|Transcription initiation mapping]
Sigma32	fxsA	+	b4140	[AIPP|W|Automated inference of promoter position],[HIPP|W|Human inference of promoter position],[IDA|W|Inferred from direct assay],[IEP|W|Inferred from expression pattern],[TIM|S|Transcription initiation mapping]
Sigma32	yjhG	+	b4297	[IDA|W|Inferred from direct assay],[IEP|W|Inferred from expression pattern]
Sigma32	yjhH	+	b4298	[IDA|W|Inferred from direct assay],[IEP|W|Inferred from expression pattern]
Sigma32	yjhI	+	b4299	[IDA|W|Inferred from direct assay],[IEP|W|Inferred from expression pattern]
Sigma32	yjiT	+	b4342	[IDA|W|Inferred from direct assay],[IEP|W|Inferred from expression pattern]
Sigma32	hflK	+	b4174	[HIPP|W|Human inference of promoter position],[IDA|W|Inferred from direct assay],[IEP|W|Inferred from expression pattern],[TIM|S|Transcription initiation mapping]
Sigma32	hflX	+	b4173	[HIPP|W|Human inference of promoter position],[IDA|W|Inferred from direct assay],[IEP|W|Inferred from expression pattern],[TIM|S|Transcription initiation mapping]
Sigma32	hfq	+	b4172	[HIPP|W|Human inference of promoter position],[IDA|W|Inferred from direct assay],[IEP|W|Inferred from expression pattern],[TIM|S|Transcription initiation mapping]
Sigma32	htpG	+	b0473	[AIPP|W|Automated inference of promoter position],[HIPP|W|Human inference of promoter position],[IDA|W|Inferred from direct assay],[IEP|W|Inferred from expression pattern],[TIM|S|Transcription initiation mapping]
Sigma32	htpX	+	b1829	[AIPP|W|Automated inference of promoter position],[HIPP|W|Human inference of promoter position],[IDA|W|Inferred from direct assay],[IEP|W|Inferred from expression pattern],[TIM|S|Transcription initiation mapping]
Sigma32	ileS	+	b0026	[AIPP|W|Automated inference of promoter position],[TIM|S|Transcription initiation mapping]
Sigma32	lon	+	b0439	
Sigma32	lspA	+	b0027	[AIPP|W|Automated inference of promoter position],[TIM|S|Transcription initiation mapping]
Sigma32	metA	+	b4013	[TIM|S|Transcription initiation mapping]
Sigma32	miaA	+	b4171	[HIPP|W|Human inference of promoter position],[IDA|W|Inferred from direct assay],[IEP|W|Inferred from expression pattern],[TIM|S|Transcription initiation mapping]
Sigma32	groL	+	b4143	
Sigma32	groS	+	b4142	
Sigma32	nusB	+	b0416	[AIPP|W|Automated inference of promoter position],[TIM|S|Transcription initiation mapping]
Sigma32	pgpA	+	b0418	[AIPP|W|Automated inference of promoter position],[TIM|S|Transcription initiation mapping]
Sigma32	creC	+	b4399	[HIPP|W|Human inference of promoter position],[TIM|S|Transcription initiation mapping]
Sigma32	phoP	+	b1130	[AIPP|W|Automated inference of promoter position],[IDA|W|Inferred from direct assay],[IEP|W|Inferred from expression pattern],[TIM|S|Transcription initiation mapping]
Sigma32	phoQ	+	b1129	[AIPP|W|Automated inference of promoter position],[IDA|W|Inferred from direct assay],[IEP|W|Inferred from expression pattern],[TIM|S|Transcription initiation mapping]
Sigma32	rnlA	+	b2630	[AIPP|W|Automated inference of promoter position],[IDA|W|Inferred from direct assay]
Sigma32	ypjM_2	+	b2640	[IDA|W|Inferred from direct assay],[IEP|W|Inferred from expression pattern]
Sigma32	ypjM_1	+	b2641	[IDA|W|Inferred from direct assay],[IEP|W|Inferred from expression pattern]
Sigma32	ygaD	+	b2700	[HIPP|W|Human inference of promoter position],[TIM|S|Transcription initiation mapping]
Sigma32	cas1	+	b2755	[IDA|W|Inferred from direct assay],[IEP|W|Inferred from expression pattern]
Sigma32	casE	+	b2756	[IDA|W|Inferred from direct assay],[IEP|W|Inferred from expression pattern]
Sigma32	casD	+	b2757	[IDA|W|Inferred from direct assay],[IEP|W|Inferred from expression pattern]
Sigma32	rdgB	+	b2954	[AIPP|W|Automated inference of promoter position],[TIM|S|Transcription initiation mapping]
Sigma32	yggW	+	b2955	[AIPP|W|Automated inference of promoter position],[TIM|S|Transcription initiation mapping]
Sigma32	yrdA	+	b3279	[IDA|W|Inferred from direct assay],[IEP|W|Inferred from expression pattern]
Sigma32	yrfG	+	b3399	[IDA|W|Inferred from direct assay],[IEP|W|Inferred from expression pattern]
Sigma32	yciS	+	b1279	
Sigma32	ycjX	+	b1321	[AIPP|W|Automated inference of promoter position],[IDA|W|Inferred from direct assay],[IEP|W|Inferred from expression pattern],[TIM|S|Transcription initiation mapping]
Sigma32	ydeO	+	b1499	[IDA|W|Inferred from direct assay],[IEP|W|Inferred from expression pattern]
Sigma32	ynfK	+	b1593	
Sigma32	dgsA	+	b1594	
Sigma32	ydhQ	+	b1664	[AIPP|W|Automated inference of promoter position],[IDA|W|Inferred from direct assay],[IEP|W|Inferred from expression pattern],[TIM|S|Transcription initiation mapping]
Sigma32	yeaD	+	b1780	[AIPP|W|Automated inference of promoter position],[HIPP|W|Human inference of promoter position],[IDA|W|Inferred from direct assay],[TIM|S|Transcription initiation mapping]
Sigma32	pphA	+	b1838	[AIPP|W|Automated inference of promoter position],[TIM|S|Transcription initiation mapping]
Sigma32	mutM	+	b3635	[AIPP|W|Automated inference of promoter position],[TIM|S|Transcription initiation mapping]
Sigma32	gapA	+	b1779	[AIPP|W|Automated inference of promoter position],[HIPP|W|Human inference of promoter position],[IDA|W|Inferred from direct assay],[TIM|S|Transcription initiation mapping]
Sigma32	glnS	+	b0680	
Sigma32	grpE	+	b2614	[AIPP|W|Automated inference of promoter position],[HIPP|W|Human inference of promoter position],[IDA|W|Inferred from direct assay],[IEP|W|Inferred from expression pattern],[TIM|S|Transcription initiation mapping]
Sigma32	hflC	+	b4175	[HIPP|W|Human inference of promoter position],[IDA|W|Inferred from direct assay],[IEP|W|Inferred from expression pattern],[TIM|S|Transcription initiation mapping]
Sigma32	clpB	+	b2592	
Sigma32	clpP	+	b0437	[IDA|W|Inferred from direct assay],[IEP|W|Inferred from expression pattern],[TIM|S|Transcription initiation mapping]
Sigma32	clpX	+	b0438	[IDA|W|Inferred from direct assay],[IEP|W|Inferred from expression pattern],[TIM|S|Transcription initiation mapping]
Sigma32	lnt	+	b0657	[AIPP|W|Automated inference of promoter position],[IDA|W|Inferred from direct assay],[IEP|W|Inferred from expression pattern],[TIM|S|Transcription initiation mapping]
Sigma32	dnaJ	+	b0015	[HIPP|W|Human inference of promoter position],[IDA|W|Inferred from direct assay],[IEP|W|Inferred from expression pattern],[TIM|S|Transcription initiation mapping]
Sigma32	dnaK	+	b0014	[HIPP|W|Human inference of promoter position],[IDA|W|Inferred from direct assay],[IEP|W|Inferred from expression pattern],[TIM|S|Transcription initiation mapping]
Sigma32	alaT	+	b3853	
Sigma32	alaU	+	b3276	
Sigma32	alaV	+	b0203	
Sigma32	gltT	+	b3969	
Sigma32	gltU	+	b3757	
Sigma32	gltV	+	b4008	
Sigma32	gltW	+	b2590	
Sigma32	ileT	+	b3852	
Sigma32	ileU	+	b3277	
Sigma38	blc	+	b4149	[TIM|S|Transcription initiation mapping]
Sigma38	ytfK	+	b4217	[TIM|S|Transcription initiation mapping]
Sigma38	iraD	+	b4326	
Sigma38	yhiM	+	b3491	[AIPP|W|Automated inference of promoter position]
Sigma38	yccB	+	b4592	
Sigma38	ihfA	+	b1712	[TIM|S|Transcription initiation mapping]
Sigma38	ihfB	+	b0912	[TIM|S|Transcription initiation mapping]
Sigma38	hmp	+	b2552	[HIPP|W|Human inference of promoter position],[RPF|S|RNA polymerase footprinting],[TIM|S|Transcription initiation mapping]
Sigma38	hyaA	+	b0972	
Sigma38	hyaB	+	b0973	
Sigma38	hyaC	+	b0974	
Sigma38	hyaD	+	b0975	
Sigma38	hyaE	+	b0976	
Sigma38	hyaF	+	b0977	
Sigma38	katE	+	b1732	[IMP|W|Inferred from mutant phenotype],[TIM|S|Transcription initiation mapping]
Sigma38	lpd	+	b0116	
Sigma38	mglA	+	b2149	
Sigma38	mglB	+	b2150	
Sigma38	mglC	+	b2148	
Sigma38	mutS	+	b2733	[TIM|S|Transcription initiation mapping]
Sigma38	nhaA	+	b0019	[TIM|S|Transcription initiation mapping]
Sigma38	osmB	+	b1283	[TIM|S|Transcription initiation mapping]
Sigma38	osmB	+	b1283	[TIM|S|Transcription initiation mapping]
Sigma38	osmC	+	b1482	[HIPP|W|Human inference of promoter position],[TIM|S|Transcription initiation mapping]
Sigma38	oxyR	+	b3961	
Sigma38	pcnB	+	b0143	[TIM|S|Transcription initiation mapping]
Sigma38	pcnB	+	b0143	[TIM|S|Transcription initiation mapping]
Sigma38	pfkA	+	b3916	
Sigma38	pfkB	+	b1723	[HIPP|W|Human inference of promoter position],[TIM|S|Transcription initiation mapping]
Sigma38	pgi	+	b4025	
Sigma38	pgk	+	b2926	
Sigma38	pstS	+	b3728	
Sigma38	phoU	+	b3724	
Sigma38	phr	+	b0708	[TIM|S|Transcription initiation mapping]
Sigma38	csiE	+	b2535	
Sigma38	csiD	+	b2659	[TIM|S|Transcription initiation mapping]
Sigma38	ftsB	+	b2748	[AIPP|W|Automated inference of promoter position]
Sigma38	hofP	+	b3392	[AIPP|W|Automated inference of promoter position]
Sigma38	hofO	+	b3393	[AIPP|W|Automated inference of promoter position]
Sigma38	hofN	+	b3394	[AIPP|W|Automated inference of promoter position]
Sigma38	hofM	+	b3395	[AIPP|W|Automated inference of promoter position]
Sigma38	ymgA	+	b1165	[HIPP|W|Human inference of promoter position]
Sigma38	ariR	+	b1166	[HIPP|W|Human inference of promoter position]
Sigma38	ymgC	+	b1167	[HIPP|W|Human inference of promoter position]
Sigma38	dhaL	+	b1199	[AIPP|W|Automated inference of promoter position]
Sigma38	dhaK	+	b1200	[AIPP|W|Automated inference of promoter position]
Sigma38	dhaR	+	b1201	[AIPP|W|Automated inference of promoter position]
Sigma38	gmr	+	b1285	[HIPP|W|Human inference of promoter position],[TIM|S|Transcription initiation mapping]
Sigma38	puuA	+	b1297	[AIPP|W|Automated inference of promoter position]
Sigma38	ydaM	+	b1341	
Sigma38	ansP	+	b1453	[TIM|S|Transcription initiation mapping]
Sigma38	dosP	+	b1489	
Sigma38	dosC	+	b1490	
Sigma38	gadC	+	b1492	
Sigma38	lsrA	+	b1513	[AIPP|W|Automated inference of promoter position]
Sigma38	lsrC	+	b1514	[AIPP|W|Automated inference of promoter position]
Sigma38	lsrD	+	b1515	[AIPP|W|Automated inference of promoter position]
Sigma38	lsrB	+	b1516	[AIPP|W|Automated inference of promoter position]
Sigma38	lsrF	+	b1517	[AIPP|W|Automated inference of promoter position]
Sigma38	lsrG	+	b1518	[AIPP|W|Automated inference of promoter position]
Sigma38	tam	+	b1519	[AIPP|W|Automated inference of promoter position]
Sigma38	asr	+	b1597	
Sigma38	sodC	+	b1646	[HTTIM|S|High-throughput transcription initiation mapping],[TIM|S|Transcription initiation mapping]
Sigma38	astE	+	b1744	[HIPP|W|Human inference of promoter position],[RPF|S|RNA polymerase footprinting],[TIM|S|Transcription initiation mapping]
Sigma38	astB	+	b1745	[HIPP|W|Human inference of promoter position],[RPF|S|RNA polymerase footprinting],[TIM|S|Transcription initiation mapping]
Sigma38	astD	+	b1746	[HIPP|W|Human inference of promoter position],[RPF|S|RNA polymerase footprinting],[TIM|S|Transcription initiation mapping]
Sigma38	astA	+	b1747	[HIPP|W|Human inference of promoter position],[RPF|S|RNA polymerase footprinting],[TIM|S|Transcription initiation mapping]
Sigma38	astC	+	b1748	[HIPP|W|Human inference of promoter position],[RPF|S|RNA polymerase footprinting],[TIM|S|Transcription initiation mapping]
Sigma38	yoaD	+	b1815	
Sigma38	znuA	+	b1857	[AIPP|W|Automated inference of promoter position]
Sigma38	fliY	+	b1920	[IEP|W|Inferred from expression pattern],[IMP|W|Inferred from mutant phenotype]
Sigma38	yedQ	+	b1956	
Sigma38	hchA	+	b1967	[TIM|S|Transcription initiation mapping]
Sigma38	mdtA	+	b2074	[AIPP|W|Automated inference of promoter position]
Sigma38	mdtB	+	b2075	[AIPP|W|Automated inference of promoter position]
Sigma38	mdtC	+	b2076	[AIPP|W|Automated inference of promoter position]
Sigma38	fbaB	+	b2097	[AIPP|W|Automated inference of promoter position],[TIM|S|Transcription initiation mapping]
Sigma38	eno	+	b2779	
Sigma38	fadL	+	b2344	[HIPP|W|Human inference of promoter position],[TIM|S|Transcription initiation mapping]
Sigma38	fbaA	+	b2925	
Sigma38	fic	+	b3361	[HIPP|W|Human inference of promoter position]
Sigma38	ftsA	+	b0094	
Sigma38	ftsQ	+	b0093	[HIPP|W|Human inference of promoter position],[TIM|S|Transcription initiation mapping]
Sigma38	ftsQ	+	b0093	[HIPP|W|Human inference of promoter position],[TIM|S|Transcription initiation mapping]
Sigma38	ftsZ	+	b0095	
Sigma38	fumC	+	b1611	[TIM|S|Transcription initiation mapping]
Sigma38	gabT	+	b2662	[HIPP|W|Human inference of promoter position],[TIM|S|Transcription initiation mapping]
Sigma38	galE	+	b0759	
Sigma38	galK	+	b0757	
Sigma38	galT	+	b0758	
Sigma38	gapA	+	b1779	
Sigma38	epd	+	b2927	
Sigma38	alkB	+	b2212	
Sigma38	osmE	+	b1739	
Sigma38	appA	+	b0980	
Sigma38	bolA	+	b0435	
Sigma38	dnaN	+	b3701	
Sigma38	ssrS	+	b2911	
Sigma38	gadA	+	b3517	
Sigma38	gadY	+	b4452	[AIPP|W|Automated inference of promoter position],[IMP|W|Inferred from mutant phenotype],[TIM|S|Transcription initiation mapping]
Sigma38	ecnB	+	b4411	[TIM|S|Transcription initiation mapping]
Sigma38	ldcC	+	b0186	[IMP|W|Inferred from mutant phenotype],[TAS|W|Traceable author statement]
Sigma38	ybjP	+	b0865	[TIM|S|Transcription initiation mapping]
Sigma38	pqiA	+	b0950	
Sigma38	pqiB	+	b0951	
Sigma38	csgG	+	b1037	
Sigma38	csgF	+	b1038	
Sigma38	csgE	+	b1039	
Sigma38	csgD	+	b1040	
Sigma38	csgB	+	b1041	
Sigma38	csgC	+	b1043	
Sigma38	ycgZ	+	b1164	[HIPP|W|Human inference of promoter position]
Sigma38	talA	+	b2464	[TIM|S|Transcription initiation mapping]
Sigma38	aidB	+	b4187	
Sigma38	yihG	+	b3862	[TIM|S|Transcription initiation mapping]
Sigma38	rraA	+	b3929	[HTTIM|S|High-throughput transcription initiation mapping],[TIM|S|Transcription initiation mapping]
Sigma38	yjcC	+	b4061	
Sigma38	actP	+	b4067	
Sigma38	yjcH	+	b4068	
Sigma38	htrE	+	b0139	[RPF|S|RNA polymerase footprinting],[TIM|S|Transcription initiation mapping]
Sigma38	ecpD	+	b0140	[RPF|S|RNA polymerase footprinting],[TIM|S|Transcription initiation mapping]
Sigma38	mlrA	+	b2127	
Sigma38	yehW	+	b2128	[TIM|S|Transcription initiation mapping]
Sigma38	yehX	+	b2129	[TIM|S|Transcription initiation mapping]
Sigma38	yehY	+	b2130	[TIM|S|Transcription initiation mapping]
Sigma38	osmF	+	b2131	[TIM|S|Transcription initiation mapping]
Sigma38	yadS	+	b0157	
Sigma38	btuF	+	b0158	
Sigma38	lhgO	+	b2660	[TIM|S|Transcription initiation mapping]
Sigma38	yegE	+	b2067	
Sigma38	dhaM	+	b1198	[AIPP|W|Automated inference of promoter position]
Sigma38	mpl	+	b4233	
